Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
El Retrato de Dorian Grey,,,.,10,Oscar Wilde,"Wilde, Oscar",,,,,,Bibliotex,,2001/11/01,2001,,,,Fiction,Wonderful hardbound editions of contemporary classics at inexpensive prices.,,,,,,,,,,,255,,,,,,español,,,,,,9788481301151,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 08:51:18.757419943,,,,,,,,te0hygAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/4987671-L.jpg,
El ritmo de la guerra / Rhythm of War,,,,,Brandon Sanderson,"Sanderson, Brandon",,,,,,PRH Grupo Editorial,,2021/02/23,2021,,,,Fiction,"La esperada continuación de Juramentada. Brandon Sanderson, en la cima de su carrera.Tras forjar una coalición de resistencia humana contra la invasión enemiga, Dalinar Kholin y sus Caballeros Radiantes llevan un año librando una guerra prolongada y brutal. Ningún bando ha logrado obtener ventaja.Mientras los nuevos descubrimientos tecnológicos cambian el trasfondo de la contienda, el enemigo prepara una operación audaz y peligrosa. La carrera armamentística resultante desafiará el mismo núcleo de los ideales Radiantes y quizá revele los secretos de la antiquísima torre en la que una vez residió toda su fuerza.ENGLISH DESCRIPTIONThe Stormlight Archive saga continues in Rhythm of War, the eagerly awaited sequel to Brandon Sanderson's #1 New York Times bestselling Oathbringer, from an epic fantasy writer at the top of his game.After forming a coalition of human resistance against the enemy invasion, Dalinar Kholin and his Knights Radiant have spent a year fighting a protracted, brutal war. Neither side has gained an advantage, and the threat of a betrayal by Dalinar’s crafty ally Taravangian looms over every strategic move.Now, as new technological discoveries by Navani Kholin’s scholars begin to change the face of the war, the enemy prepares a bold and dangerous operation. The arms race that follows will challenge the very core of the Radiant ideals, and potentially reveal the secrets of the ancient tower that was once the heart of their strength.At the same time that Kaladin Stormblessed must come to grips with his changing role within the Knights Radiant, his Windrunners face their own problem: As more and more deadly enemy Fused awaken to wage war, no more honorspren are willing to bond with humans to increase the number of Radiants. Adolin and Shallan must lead the coalition’s envoy to the honorspren stronghold of Lasting Integrity and either convince the spren to join the cause against the evil god Odium, or personally face the storm of failure.",,,,,,,,,,,1408,,,,,,español,,,,,,9788417347932,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 11:22:20.828482031,,,BIBLIOTECA DANIEL,,,,,LF-REAAAQBAJ,,0,0,0,,,
El señor presidente,,,.,22,Miguel Ángel Asturias,"Asturias, Miguel Ángel",,,,,,Unidad editorial 1999 .,,2001/11/01,2001,,,,Fiction,,,,,,,,,,,,255,,,,,,español,,,,,,9788481301359,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 09:04:21.723873972,,,,,,,,u85DQwAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/4981526-L.jpg,
El túnel,,,.,15,Ernesto R. Sábato,"Sábato, Ernesto R.",,,,,,El Mundo,"Madrid, España",,1999,,,,Spanish fiction,Het verhaal van een schilder die zozeer wordt gekweld door eenzaamheid en jaloezie dat hij een gewelddadige uitweg zoekt.,,,,,,,,,,,128,,,,,,español,,,,,,9788481301335,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 08:55:07.867007970,,,,,,,,CXKfPwAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/12391119-L.jpg,
ENDYMION,,LOS CANTOS DE HYPERION (VOL. III),,,Dan Simmons,"Simmons, Dan",,,,,,B de Bolsillo (Ediciones B),,2010/02/01,2010,,,,Fiction,"Han pasado 274 años desde la caida de Hyperion, y la hegemonia se ha transformado en una teocracia regida por Pax, la organizacion cívico-militar de la Iglesia Católica.  Gracias al cruciforme, la inmortalidad es efectiva y la nueva fe, universal. Pax solo teme la llegada de un nuevo mesías. Un joven pastor condenado por asesinato, Endymion, debera muy a su pesar proteger, con el androide Bettik, a ese nuevo mesías: Aenea, hija de Keats, que retorna de las Tumbas del Tiempo de Hyperion.  Trepidante novela de acción y aventuras, Endymion resuelve algunos interrogantes planetados en Hyperion y La caída de Hyperion, pero plantea otros de extrema importancia. Simmons trata con su característica habilidad y maestria un original y sorprendente universo especulativo.  ENGLISH DESCRIPTION  ENDYMION Two hundred and seventy-four years after the fall of the WorldWeb in Fall of Hyperion, Raoul Endymion is sent on a quest. Retrieving Aenea from the Sphinx before the Church troops reach her is only the beginning. With help from a blue-skinned android named A. Bettik, Raoul and Aenea travel the river Tethys, pursued by Father Captain Frederico DeSoya, an influential warrior-priest and his troops. The shrike continues to make enigmatic appearances, and while many questions were raised in Hyperion and Fall of Hyperion, still more are raised here. Raoul's quest will continue.",,,,,,,,,,,736,,,,,,español,,,,,,9788498723588,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 11:31:33.435392022,,,BIBLIOTECA DANIEL,,,,,_TsVQwAACAAJ,,0,0,0,,,
Eugénie Grandet,,la comedia humana,.,11,Honoré de Balzac,"Balzac, Honoré de",,,,,,Millenium,,,1999,,,,,,,,,,,,,,,,253,,,,,,español,,,,,,9788481301250,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 08:52:07.082424044,,,,,,,,llg_AAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/DC3A9A64-FA50-444B-88FD-3EBB72BD7EC8,
Extraordinarios Casos de Monsieur Dupin,,,.,19,Edgar Allan Poe,"Poe, Edgar Allan",,,,,,Unidad Editorial,,2001/11/01,2001,,,,Fiction,,,,,,,,,,,,125,,,,,,español,,,,,,9788481301199,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 09:00:15.276319980,,,,,,,,9l4HAAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/8206873-L.jpg,
Fausto,,,.,50,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,478,,,,,,español,,,,,,9788481301670,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 11:18:33.578439950,,,,,,,,Gi3tAAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/11802597-L.jpg,
Frankenstein o El moderno Prometeo,,,.,18,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",,,,,,Bibliotex,Madrid,2001/11/01,2001,,,,Fiction,,,,,,,,,,,,240,,,,,,español,,,,,,9788481301328,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 09:02:13.264605998,,,,,,,,BnJDPgAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/9023205-L.jpg,
Fuente Ovejuna,,,.,24,Lope de Vega,"Vega, Lope de",,,,,,Unidad,Madrid,,1999,,,,Spanish language books,,,,,,,,,,,,120,,,,,,español,,,,,,9788481301397,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 09:05:42.863950967,,,,,,,,alDHvgEACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/12345300-L.jpg,
"Hamlet, príncipe de Dinamarca",,,.,3,William Shakespeare,"Shakespeare, William",,,,,,"Bibliotex, S.L.",,2001/11/01,2001,,,,Drama,"Hamlet, the prince of Denmark, is urged by his father's ghost to avenge his murder by his wife and his brother who has seized the throne.",,,,,,,,,,,126,,,,,,español,,,,,,9788481301120,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 08:41:36.048897981,,,,,,,,rLXfQwAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/4914923-L.jpg,
Historia de los estilos artísticos II,,,,,Ursula Hatje,"Hatje, Ursula",,,,,,Ediciones AKAL,,1973/01/01,1973,,,,History,"Bajo la dirección de Ursula Hatje, un equipo de prestigiosos especialistas han elaborado este panorama general de la estilística, donde junto al dato preciso e indisp ensable se expresan las características históricas de cada tendencia artística, incluidos los movimientos renovadores más recientes.",,,,,,,,,,,703,,,,,,español,,,,,,9788470900488,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 17:45:58.510457992,,,,,,,,ZGjZ32pM6isC,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/8560D1F9-3742-4632-89FF-06A155F0CCA8,
Juntacadáveres,,,.,41,Juan Carlos Onetti,"Onetti, Juan Carlos",,,,,,El Mundo,,,1999,,,,,,,,,,,,,,,,197,,,,,,español,,,,,,9788481301588,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 09:22:36.097753047,,,,,,,,fv8EAQAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/10301945-L.jpg,
Juramentada / Oathbringer,,,,,Brandon Sanderson,"Sanderson, Brandon",,,,,,PRH Grupo Editorial,,2018/07/31,2018,,,,Fiction,"Juramentada es la aclamada continuación de El camino de los reyes y de Palabras radiantes , y tercera parte de la decalogía «El Archivo de las Tormentas», obra maestra de la fantasía épica que ha coronado la lista de best sellers de The New York Times y ha postulado a Sanderson como el autor de género que más lectores está ganando en todo el mundo.La humanidad se enfrenta a una nueva Desolación con el regreso de los Portadores del Vacío, un enemigo tan grande en número como en sed de venganza. La victoria fugaz de los ejércitos alezi de Dalinar Kholin ha tenido consecuencias: el enemigo parshendi ha convocado la violenta tormenta eterna, que arrasa el mundo y hace que los hasta ahora pacíficos parshmenios descubran con horror que llevan un milenio esclavizados por los humanos. Al mismo tiempo, en una desesperada huida para alertar a su familia de la amenaza, Kaladin se pregunta si la repentina ira de los parshmenios está justificada.Entretanto, en la torre de la ciudad de Urithiru, a salvo de la tormenta, Shallan Davar investiga las maravillas de la antigua fortaleza de los Caballeros Radiantes y desentierra oscuros secretos que acechan en las profundidades. Dalinar descubre entonces que su sagrada misión de unificar su tierra natal de Alezkar era corta de miras. A menos que todas las naciones sean capaces de unirse y dejar de lado el pasado sangriento de Dalinar, ni siquiera la restauración de los Caballeros Radiantes conseguirá impedir el fin de la civilización.ENGLISH DESCRIPTIONThe #1 New York Times bestselling sequel to Words of Radiance, from epic fantasy author Brandon Sanderson at the top of his game. In Oathbringer, the third volume of the New York Times bestselling Stormlight Archive, humanity faces a new Desolation with the return of the Voidbringers, a foe with numbers as great as their thirst for vengeance. Dalinar Kholin’s Alethi armies won a fleeting victory at a terrible cost: The enemy Parshendi summoned the violent Everstorm, which now sweeps the world with destruction, and in its passing awakens the once peaceful and subservient parshmen to the horror of their millennia-long enslavement by humans. While on a desperate flight to warn his family of the threat, Kaladin Stormblessed must come to grips with the fact that the newly kindled anger of the parshmen may be wholly justified. Nestled in the mountains high above the storms, in the tower city of Urithiru, Shallan Davar investigates the wonders of the ancient stronghold of the Knights Radiant and unearths dark secrets lurking in its depths. And Dalinar realizes that his holy mission to unite his homeland of Alethkar was too narrow in scope. Unless all the nations of Roshar can put aside Dalinar’s blood-soaked past and stand together―and unless Dalinar himself can confront that past―even the restoration of the Knights Radiant will not prevent the end of civilization.",,,,,,,,,,,1408,,,,,,español,,,,,,9788417347000,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 11:21:51.049584984,,,BIBLIOTECA DANIEL,,,,,Fl-REAAAQBAJ,,0,0,0,,,
Kafka en la orilla,,,,,Haruki Murakami,"Murakami, Haruki",,,,,,Tusquets Editores,,2008/09/01,2008,,,,Fiction,"Una versión inusitada de la tragedia clásica pasada por el tamiz de una sensibilidad moderna y salpicada de referencias culturales contemporáneas, sensualidad y un fino sentido del humor. Murakami en estado puro. Kafka Tamura se va de casa el día en que cumple quince años. Los motivos, si es que los hay, son las malas relaciones con su padre –un famoso escultor convencido de que su hijo repetirá el aciago sino del Edipo de la tragedia clásica– y la sensación de vacío producida por la ausencia de su madre y su hermana, que se marcharon también cuando él era muy pequeño. Sus pasos le llevarán al sur del país, a Takamatsu, donde encontrará refugio en una peculiar biblioteca y conocerá a la misteriosa señora Saeki. Si sobre la vida de Kafka se cierne la tragedia (en el sentido clásico), sobre la de Satoru Nakata ya se ha abatido: de niño, durante la segunda guerra mundial, sufrió un extraño accidente del que salió con secuelas, sumido en una especie de olvido de sí, con dificultades para comunicarse... salvo con los gatos. A los sesenta años abandona Tokio y emprende un viaje que le conducirá también a la biblioteca de Takamatsu. Así, las vidas y destinos de los personajes se van entretejiendo en un curso inexorable que no atiende a razones ni voluntades. Pero, a veces, hasta los oráculos se equivocan.",,,,,,,,,,,720,,,,,,español,,,,,,9788483835241,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 17:16:01.078348994,,,BIBLIOTECA DANIEL,,,,,o96tPAAACAAJ,,0,0,0,,,
Kim,,,.,51,Rudyard Kipling,"Kipling, Rudyard",,,,,,"Bibliomex, Unidad Editorial",,,1999,,,,,"Kim, huérfano de un soldado irlandés, Kimball O'Hara, al servicio de la Corona de Inglaterra, hereda como único patrimonio tres documentos de los que no debe separarse bajo ningún concepto: la partida de nacimiento, las recomendaciones para ser aceptado en el ejército británico y en la logia masónica. Nacido en Indost an, Kim tiene el don de poder aparentar lo que le conviene, tan pronto es un sahib o un hindú y se las ingenia así para poder sobrevivir libremente. Pronto es conocido en Lahore como ""Amigo de todo el Mundo"". Un día conoce a un lama tibetano con quien emprenderá un recorrido místico por el país a la búsqueda de un río sagrado que lo ha de liberar de la Rueda de la Vida. Dividido entre el sentimiento de afecto y fidelidad que le une al lama y la necesidad de acción, este viaje se convertirá para Kim en una misión secreta que le llevará a trabajar como espía al servicio del espionaje británico en el famoso ""Gran Juego"" que enfrenta a Rusia y Gran Bretaña. Una novela de aventuras y de amistad que relata, con humor y poesía, el viaje iniciático de Kim en la compleja sociedad de la India en los tiempos del colonialismo británico. Kim es considerada como la obra maestra del Premio Nobel Rudyard Kipling.",,,,,,,,,,,288,,,,,,español,,,,,,9788481301687,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 11:19:31.545070052,,,,,,,,q0CRygAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/6C10B6A7-B765-4077-B4B1-9D8878FE62F3,
La Celestina,,,.,12,Fernando de Rojas,"Rojas, Fernando de",,,,,,Unidad Editorial,,,1999,,,,,,,,,,,,,,,,187,,,,,,español,,,,,,9788481301267,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 08:52:55.076076984,,,,,,,,VVRfAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/0F4F9DEC-3D22-4CC8-AD63-19E1965C1D12,
La colmena,,,.,4,Camilo José Cela,"Cela, Camilo José",,,,,,"El mundo, Unidad Editorial",,,1999,,,,,,,,,,,,,,,,319,,,,,,español,,,,,,9788481301243,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 08:42:40.167266011,,,,,,,,_sjMPQAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/B4E843E5-86B6-4DE1-ACC6-A9CC8B2D71E9,
La Guerra de Los Mundos,,,.,42,H. G. Wells,"Wells, H. G.",,,,,,"Bibliotex, S.L.",Madrid,1999/08/01,1999,,,,Fiction,,,,,,,,,,,,190,,,,,,español,,,,,,9788481301595,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 09:23:09.355867028,,,,,,,,efPSAQAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/12225336-L.jpg,
La montaña mágica,,Volumen I,.,43,Thomas Mann,"Mann, Thomas",,,,,,Unidad Editorial,,,1999,,,,,,,,,,,,,,,,384,,,,,,español,,,,,,9788481301601,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 09:24:22.129197001,,,,,,,,jolxvgEACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/49F2B00C-464E-409F-82D9-7A30D1FDDD46,
La montaña mágica,,Vol. 2,.,43,Thomas Mann,"Mann, Thomas",,,,,,"Mundo, Unidad Ed.",,,1999,,,,,,,,,,,,,,,,397,,,,,,español,,,,,,9788481301618,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 09:25:06.145059943,,,,,,,,but_vgEACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/0DDAB6AF-CE68-4B6F-BACE-DFF32E8D3605,
La muerte del comendador,,,,,Haruki Murakami,"Murakami, Haruki",,,,,,Tusquets Editores,,,2018,,,,Juvenile Nonfiction,"Únicamente en soledad, cuando el futuro es incierto, empieza el verdadero viaje.La esperada y adictiva nueva novela de Haruki Murakami. En plena crisis de pareja, un retratista de cierto prestigio abandona Tokio en dirección al norte de Japón. Confuso, sumido en sus recuerdos, deambula por el país hasta que, finalmente, un amigo le ofrece instalarse en una pequeña casa aislada, rodeada de bosques, que pertenece a su padre, un pintor famoso. En suma, un lugar donde retirarse durante un tiempo. En esa casa de paredes vacías, tras oír extraños ruidos, el protagonista descubre en un desván lo que parece un cuadro, envuelto y con una etiqueta en la que se lee: «La muerte del comendador». Cuando se decida a desenvolverlo se abrirá ante él un extraño mundo donde la ópera Don Giovanni de Mozart, el encargo de un retrato, una tímida adolescente y, por supuesto, un comendador, sembrarán de incógnitas su vida, hasta hace poco anodina y rutinaria. Este primer volumen de la novela La muerte del comendador es un fascinante laberinto donde lo cotidiano se ve invadido de señales indescifrables, de preguntas cuya respuesta todavía está lejos de vislumbrarse. El lector, al igual que el protagonista, deberá permanecer muy atento.",,,,,,,,,,,476,,,,,,español,,,,,,9788490665640,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 17:14:22.963124036,,,BIBLIOTECA DANIEL,,,,,-NS5vAEACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/8267039-L.jpg,
La muerte del comendador (Libro 2),,,,,Haruki Murakami,"Murakami, Haruki",,,,,,Tusquets Editores S.A.,,,2018,,,,Juvenile Nonfiction,"An unnamed thirty-something portrait painter, abandoned by his wife, becomes caretaker of the home of an aging famous artist, Tomohiko Amada. When the younger man discovers an unknown painting in the attic, entitled ""Killing Commendatore""--A painting that takes its cues from Mozart's opera Don Giovanni--he also discovers clues about Amada, his family and their involvement in a violent and failed plot to kill a Nazi leader in Vienna. As the painter slowly learns the truth, he is equally consumed by the story of a wealthy and mysterious neighbor, Menshiki, in what is, according to the author, a clear homage to The Great Gatsby. The painter becomes obsessed with Menshiki's doomed love affair, the young girl who might be his child and a stone-lined underground space in the nearby woods where Buddhist priests were once buried alive. This pit becomes a portal into another world, a surreal place where the figures from ""Killing Commendatore"" take form to guide our narrator on an epic journey. Ambitious and haunting, tactile and surreal, preoccupied with questions about trauma, art and the creative process, Killing Commendatore moves between the known world and a complex underworld.",,,,,,,,,,,496,,,,,,español,,,,,,9788490666326,,0,0.000000,Estantería 3.5,Unread,,0,,,,,,,,0,,,,,2025/09/23 17:15:02.761286973,,,BIBLIOTECA DANIEL,,,,,hgMZwQEACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/11302484-L.jpg,
